timestamp,query,response,sources
2025-11-18T17:29:18.862Z,parallel plot,"I found information about parallel plots in W&B! 

**Parallel coordinates plots** visualize relationships between hyperparameters and model metrics. They display:

- **Axes**: Different hyperparameters from `wandb.config` and metrics from `wandb.log()`
- **Lines**: Each line represents a single run. Hover to see details

**To create one:**
1. Go to your workspace
2. Click **Add Panels**
3. Select **Parallel coordinates**

You can customize tooltips, titles, gradients, log scales, and flip axes. These plots help identify which hyperparameter combinations led to the best performance.

Want to know more? These pages may help:
```suggestions
(Parallel coordinates panel)[/models/app/features/panels/parallel-coordinates]
(Parameter importance)[/models/app/features/panels/parameter-importance]
(Tune hyperparameters with sweeps)[/models/tutorials/sweeps]
```","[{""title"":""レポート"",""url"":""ja/models/ref/python/wandb_workspaces/reports""},{""title"":""実験を作成する"",""url"":""ja/models/track/create-an-experiment""},{""title"":""Parallel coordinates"",""url"":""ko/models/app/features/panels/parallel-coordinates""},{""title"":""Reports"",""url"":""ko/models/ref/python/wandb_workspaces/reports""},{""title"":""Parallel coordinates"",""url"":""models/app/features/panels/parallel-coordinates""},{""title"":""Parameter importance"",""url"":""models/app/features/panels/parameter-importance""},{""title"":""plot_table()"",""url"":""models/ref/python/custom-charts/plot_table""},{""title"":""Reports"",""url"":""models/ref/wandb_workspaces/reports""},{""title"":""Tune hyperparameters with sweeps"",""url"":""models/tutorials/sweeps""},{""title"":""XGBoost Sweeps"",""url"":""models/tutorials/xgboost_sweeps""}]"
2025-11-18T17:27:25.641Z,weave.log(),"`weave.log()` is used to log additional data to your traces. You can pass a dictionary of key-value pairs to attach custom metadata to your OpenAI or other traced function calls.

**Example:**
```python
import weave
from openai import OpenAI

client = OpenAI()
weave.init('logging-bot')

# Log additional data
weave.log({""user_id"": ""123"", ""session_id"": ""abc""})

response = client.chat.completions.create(...)
```

This lets you track custom information like user IDs, session data, or any other metadata alongside your traced operations.

Want to learn more? These pages may help:
```suggestions
(OpenAI Integration)[/weave/guides/integrations/openai]
(Ops - Customize logged inputs and outputs)[/weave/guides/tracking/ops]
```","[{""title"":""Supported W&B Server releases"",""url"":""release-notes/server-releases""},{""title"":""PII Data Handling"",""url"":""weave/cookbooks/pii""},{""title"":""Configure Weave environment variables"",""url"":""weave/guides/core-types/env-vars""},{""title"":""Log media"",""url"":""weave/guides/core-types/media""},{""title"":""Log evaluation data from your code"",""url"":""weave/guides/evaluation/evaluation_logger""},{""title"":""OpenAI"",""url"":""weave/guides/integrations/openai""},{""title"":""FAQs"",""url"":""weave/guides/tracking/faqs""},{""title"":""Automatically track function calls using Ops"",""url"":""weave/guides/tracking/ops""},{""title"":""Tracing Quickstart"",""url"":""weave/guides/tracking/tracing""},{""title"":""weave"",""url"":""weave/reference/python-sdk""}]"
2025-11-18T17:07:20.435Z,free up space,"Based on the documentation, here are ways to free up space in W&B:

**Manage storage:**
- Use [reference artifacts](/models/artifacts/track-external-files/) to track files stored externally instead of uploading to W&B
- Use an external cloud storage bucket (Enterprise only)
- Clean up local artifact cache: `wandb artifact cache cleanup 1GB`

**Delete data:**
- Delete runs via the App UI (select runs → trash icon)
- Delete artifacts interactively or programmatically with `artifact.delete()`
- [Set TTL policies](/models/artifacts/ttl/) on artifacts for automatic deletion
- Delete artifact collections with `collection.delete()`

Note: Deleted artifacts undergo garbage collection before permanent removal. Storage meters may take time to update after deletion.

```suggestions
(Manage storage)[/platform/app/settings-page/storage]
(Delete artifacts)[/models/artifacts/delete-artifacts]
(Set TTL policies)[/models/artifacts/ttl]
```","[{""title"":""外部ファイルをトラックする"",""url"":""ja/models/artifacts/track-external-files""},{""title"":""Manage storage"",""url"":""ko/platform/app/settings-page/storage""},{""title"":""restore()"",""url"":""models/ref/python/functions/restore""},{""title"":""Manage billing settings"",""url"":""platform/app/settings-page/billing-settings""},{""title"":""Manage storage"",""url"":""platform/app/settings-page/storage""},{""title"":""Manage user settings"",""url"":""platform/app/settings-page/user-settings""},{""title"":""Multi-tenant Cloud"",""url"":""platform/hosting/hosting-options/multi_tenant_cloud""},{""title"":""Usage information and limits"",""url"":""training/serverless-rl/usage-limits""},{""title"":""Set up a self-managed W&B Weave instance"",""url"":""weave/guides/platform/weave-self-managed""},{""title"":""Troubleshoot Weave issues"",""url"":""weave/guides/troubleshooting""},{""title"":""wandb アーティファクト cache cleanup"",""url"":""ja/models/ref/cli/wandb-artifact/wandb-artifact-cache/wandb-artifact-cache-cleanup""},{""title"":""Artifact data privacy and compliance"",""url"":""models/artifacts/data-privacy-and-compliance""},{""title"":""Delete an artifact"",""url"":""models/artifacts/delete-artifacts""},{""title"":""Manage artifact storage and memory allocation"",""url"":""models/artifacts/storage""},{""title"":""Manage artifact data retention"",""url"":""models/artifacts/ttl""},{""title"":""ArtifactCollection"",""url"":""models/ref/python/public-api/artifactcollection""},{""title"":""Run"",""url"":""models/ref/python/public-api/run""},{""title"":""Overview"",""url"":""models/runs""},{""title"":""Support"",""url"":""models/support""}]"
2025-11-18T16:24:56.279Z,upload,"I can help you with uploading to W&B! To upload files or artifacts, you typically:

1. **Initialize a run** with `wandb.init()`
2. **Create an artifact** with `wandb.Artifact(name=""name"", type=""type"")`
3. **Add files** using `artifact.add_file(local_path=""path/to/file"")`
4. **Log the artifact** with `run.log_artifact(artifact)`

Here's a quick example:

```python
import wandb

with wandb.init(project=""my-project"") as run:
    artifact = wandb.Artifact(name=""my-data"", type=""dataset"")
    artifact.add_file(local_path=""dataset.h5"")
    run.log_artifact(artifact)
```

Files are uploaded to W&B's Google Cloud Storage bucket (encrypted at rest and in transit). For external storage, you can use reference artifacts with `artifact.add_reference()`.

Want to learn more? These pages may help:
```suggestions
(Tutorial: Create, track, and use a dataset artifact)[/models/artifacts/artifacts-walkthrough]
(Track external files)[/models/artifacts/track-external-files]
(Artifact API reference)[/models/ref/python/experiments/artifact]
```","[{""title"":""Artifact data privacy and compliance"",""url"":""ko/models/artifacts/data-privacy-and-compliance""},{""title"":""Query panels overview"",""url"":""models/app/features/panels/query-panels""},{""title"":""Tutorial: Create, track, and use a dataset artifact"",""url"":""models/artifacts/artifacts-walkthrough""},{""title"":""Artifact data privacy and compliance"",""url"":""models/artifacts/data-privacy-and-compliance""},{""title"":""Manage artifact storage and memory allocation"",""url"":""models/artifacts/storage""},{""title"":""Track external files"",""url"":""models/artifacts/track-external-files""},{""title"":""wandb artifact put"",""url"":""models/ref/cli/wandb-artifact/wandb-artifact-put""},{""title"":""Artifact"",""url"":""models/ref/python/experiments/artifact""},{""title"":""Tutorial: Use W&B for model management"",""url"":""models/registry/model_registry/walkthrough""},{""title"":""Projects"",""url"":""models/track/project-page""}]"
2025-11-18T16:23:49.409Z,how do the agents work for hyperparameter tuning,"W&B Sweeps use **agents** to execute hyperparameter tuning runs. Here's how they work:

**Sweep agents** communicate with a **sweep controller** (hosted by W&B or locally) to get hyperparameter configurations. The controller provides parameter values based on your search strategy (grid, random, or Bayesian). Each agent then:

1. Receives a set of hyperparameters from the controller
2. Runs your training script with those parameters
3. Reports metrics back to the controller
4. Repeats until the sweep completes

You can run multiple agents on different machines with the same sweep ID - they'll work together according to your sweep configuration. Start an agent with `wandb agent sweep_id` (CLI) or `wandb.agent(sweep_id, function=train)` (Python).

Want to learn more about sweeps? These pages may help:
```suggestions
(Start a sweep agent)[/models/sweeps/start-sweep-agents]
(Manage algorithms locally)[/models/sweeps/local-controller]
(Tune hyperparameters with sweeps)[/models/tutorials/sweeps]
```","[{""title"":""Hydra"",""url"":""models/integrations/hydra""},{""title"":""LightGBM"",""url"":""models/integrations/lightgbm""},{""title"":""XGBoost"",""url"":""models/integrations/xgboost""},{""title"":""Manage algorithms locally"",""url"":""models/sweeps/local-controller""},{""title"":""Start a sweep agent"",""url"":""models/sweeps/start-sweep-agents""},{""title"":""Sweep configuration options"",""url"":""models/sweeps/sweep-config-keys""},{""title"":""Learn more about sweeps"",""url"":""models/sweeps/useful-resources""},{""title"":""Tune hyperparameters with sweeps"",""url"":""models/tutorials/sweeps""},{""title"":""XGBoost Sweeps"",""url"":""models/tutorials/xgboost_sweeps""},{""title"":""Create sweeps with W&B Launch"",""url"":""platform/launch/sweeps-on-launch""}]"
2025-11-18T16:20:11.091Z,sdk,,"[{""title"":""Python SDK 0.22.2"",""url"":""models/ref/python""},{""title"":""Data Types overview"",""url"":""models/ref/python/data-types""},{""title"":""Experiments overview"",""url"":""models/ref/python/experiments""},{""title"":""Public API overview"",""url"":""models/ref/python/public-api""},{""title"":""Sweeps overview"",""url"":""models/sweeps""},{""title"":""Overview"",""url"":""models/track/log""},{""title"":""Tutorials overview"",""url"":""models/tutorials""},{""title"":""Launch integration guides"",""url"":""platform/launch/integration-guides""},{""title"":""Launch FAQ"",""url"":""platform/launch/launch-faq""},{""title"":""Overview"",""url"":""weave/reference""}]"
2025-11-18T16:00:16.229Z,get sweep state,"To get the state of a sweep, use the `state` attribute on a `Sweep` object. Access it via the Public API:

```python
import wandb
api = wandb.Api()
sweep = api.sweep(""entity/project/sweep_id"")
print(sweep.state)
```

The `state` attribute returns the current status of the sweep (e.g., Running, Paused, Stopped, Cancelled, Finished).

Want to know more? These pages may help:
```suggestions
(Sweep API reference)[/models/ref/python/public-api/sweep]
(Manage sweeps)[/models/sweeps/pause-resume-and-cancel-sweeps]
(Sweeps UI)[/models/sweeps/sweeps-ui]
```","[{""title"":""LaunchAgent"",""url"":""ja/models/ref/python/launch-library/launchagent""},{""title"":""LaunchAgent"",""url"":""ko/models/ref/python/launch-library/launchagent""},{""title"":""Sweep"",""url"":""ko/models/ref/python/public-api/sweep""},{""title"":""sweep"",""url"":""ko/models/ref/python/sweep""},{""title"":""sweep()"",""url"":""models/ref/python/functions/sweep""},{""title"":""Api"",""url"":""models/ref/python/public-api/api""},{""title"":""Overview"",""url"":""models/runs""},{""title"":""Manage sweeps"",""url"":""models/sweeps/pause-resume-and-cancel-sweeps""},{""title"":""Sweeps UI"",""url"":""models/sweeps/sweeps-ui""},{""title"":""LaunchAgent"",""url"":""platform/launch/launch-library/launchagent""}]"
2025-11-18T15:29:32.664Z,lineage,"W&B tracks **lineage graphs** - visual representations of relationships between artifacts and runs in ML experiments. They show how data and models flow through your ML lifecycle using directed acyclic graphs (DAGs).

**Key benefits**: reproducibility, version control, auditing, and collaboration.

**To enable tracking**, mark artifacts as inputs with `run.use_artifact()` or outputs with `run.log_artifact()`. View lineage graphs in the W&B App under **Artifacts** → **Lineage** tab.

Want to learn more?
```suggestions
(Explore artifact lineage graphs)[/models/artifacts/explore-and-traverse-an-artifact-graph]
(Lineage graphs and audit history)[/models/registry/lineage]
(Get Started with W&B Models)[/models/models_quickstart]
```","[{""title"":""プロジェクト"",""url"":""ja/models/track/project-page""},{""title"":""Create model lineage map"",""url"":""ko/models/core/registry/model_registry/model-lineage""},{""title"":""Projects"",""url"":""ko/models/track/project-page""},{""title"":""Explore artifact lineage graphs"",""url"":""models/artifacts/explore-and-traverse-an-artifact-graph""},{""title"":""Metaflow"",""url"":""models/integrations/metaflow""},{""title"":""Get Started with W&B Models"",""url"":""models/models_quickstart""},{""title"":""Experiments overview"",""url"":""models/ref/python/experiments""},{""title"":""Lineage graphs and audit history"",""url"":""models/registry/lineage""},{""title"":""Create model lineage map"",""url"":""models/registry/model_registry/model-lineage""},{""title"":""Projects"",""url"":""models/track/project-page""}]"
2025-11-18T14:47:17.345Z,admin,"I found information about admin features in W&B. What specific admin task would you like help with?

**Admin capabilities include:**
- **Organization admins**: Manage users, create teams, assign roles, configure billing
- **Team admins**: Manage team members, configure team settings
- **Registry admins**: Control registry access, manage protected aliases, configure roles

You can access admin settings from your organization dashboard at `wandb.ai/account-settings/` or team settings at `wandb.ai/<team-name>`.

Want to know more? These pages may help:
```suggestions
(Manage your organization)[/platform/hosting/iam/access-management/manage-organization]
(Access management overview)[/platform/hosting/iam/access-management-intro]
(Configure registry access)[/models/registry/configure_registry]
```","[{""title"":""Support"",""url"":""ko/models/support""},{""title"":""Configure registry access"",""url"":""models/registry/configure_registry""},{""title"":""Manage data governance and access control"",""url"":""models/registry/model_registry/access_controls""},{""title"":""Support"",""url"":""models/support""},{""title"":""Manage billing settings"",""url"":""platform/app/settings-page/billing-settings""},{""title"":""Multi-tenant Cloud"",""url"":""platform/hosting/hosting-options/multi_tenant_cloud""},{""title"":""Access management"",""url"":""platform/hosting/iam/access-management-intro""},{""title"":""Manage your organization"",""url"":""platform/hosting/iam/access-management/manage-organization""},{""title"":""How can admins restrict which users have modify access?"",""url"":""platform/launch/launch-faq/restrict_access_modify_example""},{""title"":""Archived W&B Server releases"",""url"":""release-notes/server-releases-archived""}]"
2025-11-18T14:36:20.915Z,file,"I need more specific information about what you're asking about. Could you clarify what you'd like to know about files in W&B? 

For example, are you asking about:
- How to upload/save files?
- How to download files from artifacts?
- Where files are stored?
- How to access files from a run?

Please provide more details so I can help you better!","[{""title"":""run"",""url"":""ja/models/ref/python/run""},{""title"":""Tutorial: Create, track, and use a dataset artifact"",""url"":""models/artifacts/artifacts-walkthrough""},{""title"":""Create an artifact"",""url"":""models/artifacts/construct-an-artifact""},{""title"":""Manage artifact storage and memory allocation"",""url"":""models/artifacts/storage""},{""title"":""Track external files"",""url"":""models/artifacts/track-external-files""},{""title"":""Keras"",""url"":""models/integrations/keras""},{""title"":""Run"",""url"":""models/ref/python/experiments/run""},{""title"":""Run"",""url"":""models/ref/python/public-api/run""},{""title"":""LaunchAgent"",""url"":""platform/launch/launch-library/launchagent""},{""title"":""W&B SDK releases"",""url"":""release-notes/sdk-releases""}]"
2025-11-18T12:15:50.248Z,incremental table,"Based on the search results, **incremental table** refers to a logging mode for W&B Tables that allows you to add batches of rows incrementally during your ML experiment.

## Key features of INCREMENTAL mode:

- **Add rows in batches** throughout training without re-logging the entire table
- **View updates in real-time** in the W&B UI as new data is logged
- **Step through increments** to view the table at different points in time
- **Efficient for long-running jobs** and large datasets

## Example usage:

```python
import wandb

with wandb.init(project=""incremental-demo"") as run:
    table = wandb.Table(
        columns=[""step"", ""input"", ""prediction""], 
        log_mode=""INCREMENTAL""
    )
    
    for step in range(num_batches):
        # Add data incrementally
        table.add_data(step, input_data, prediction)
        run.log({""training_table"": table}, step=step)
```

**Note:** INCREMENTAL mode requires W&B Server v0.70.0+. The UI shows up to 100 most recent increments.

Want to learn more?
```suggestions
(Log tables)[/models/tables/log_tables]
(Tables walkthrough)[/models/tables/tables-walkthrough]
```","[{""title"":""申し訳ありませんが、指定されたコンテンツを表示できません。別のリクエストを試してください。"",""url"":""ja/models/ref/query-panel/table""},{""title"":""Table"",""url"":""ko/models/ref/python/data-types/table""},{""title"":""table"",""url"":""ko/models/ref/query-panel/table""},{""title"":""Tables"",""url"":""ko/models/tables""},{""title"":""Log tables"",""url"":""models/tables/log_tables""},{""title"":""Log tables"",""url"":""models/track/log/log-tables""},{""title"":""trace_server_interface"",""url"":""weave/reference/python-sdk/trace_server/trace_server_interface""},{""title"":""remote_http_trace_server"",""url"":""weave/reference/python-sdk/trace_server_bindings/remote_http_trace_server""},{""title"":""Service API overview"",""url"":""weave/reference/service-api""},{""title"":""Table Query"",""url"":""weave/reference/service-api/tables/table-query""},{""title"":""WandbEvalCallback"",""url"":""ko/models/ref/python/integrations/keras/wandbevalcallback""},{""title"":""Log tables"",""url"":""ko/models/track/log/log-tables""},{""title"":""Embed objects"",""url"":""models/app/features/panels/query-panels/embedding-projector""},{""title"":""DSPy"",""url"":""models/integrations/dspy""},{""title"":""Table"",""url"":""models/ref/python/data-types/table""},{""title"":""Tutorial: Log tables, visualize and query data"",""url"":""models/tables/tables-walkthrough""},{""title"":""Deploy W&B Platform On-premises"",""url"":""platform/hosting/self-managed/bare-metal""},{""title"":""W&B SDK releases"",""url"":""release-notes/sdk-releases""}]"
2025-11-18T11:31:35.661Z,wandb init,"Use `wandb.init()` to initialize a W&B run in your Python script. This creates a run object to track your experiments.

**Basic usage:**
```python
import wandb

with wandb.init(project=""my-project"") as run:
    # Your training code here
    run.log({""accuracy"": 0.9})
```

**CLI usage:**
You can also use `wandb init` from the command line to set up a directory with W&B. Options include `-p` for project, `-e` for entity, and `-m` for mode (online/offline/disabled).

Want to learn more? These pages may help:
```suggestions
(Quickstart)[/models/quickstart]
(Create an experiment)[/models/track/create-an-experiment]
(wandb.init() API reference)[/models/ref/cli/wandb-init]
```","[{""title"":""コードを保存して差分を取る"",""url"":""ja/models/app/features/panels/code""},{""title"":""wandb init"",""url"":""ja/models/ref/cli/wandb-init""},{""title"":""Save and diff code"",""url"":""ko/models/app/features/panels/code""},{""title"":""Tutorial: Create, track, and use a dataset artifact"",""url"":""models/artifacts/artifacts-walkthrough""},{""title"":""Hugging Face Transformers"",""url"":""models/integrations/huggingface""},{""title"":""Scikit-Learn"",""url"":""models/integrations/scikit""},{""title"":""W&B Quickstart"",""url"":""models/quickstart""},{""title"":""Overview"",""url"":""models/runs""},{""title"":""Support"",""url"":""models/support""},{""title"":""Create an experiment"",""url"":""models/track/create-an-experiment""}]"
2025-11-18T11:24:18.870Z,resume run,"To resume a run, use `wandb.init()` with the `resume` parameter and specify your run ID:

```python
wandb.init(entity=""<entity>"", project=""<project>"", id=""<run ID>"", resume=""must"")
```

**Resume options:**
- `resume=""must""` - Must resume the specified run ID (errors if doesn't exist)
- `resume=""allow""` - Resume if exists, otherwise create new run
- `resume=""auto""` - Automatically resume from same directory

For more details, see the [Resume a run](/models/runs/resuming) guide.

```suggestions
(Resume a run)[/models/runs/resuming]
(Rewind a run)[/models/runs/rewind]
```","[{""title"":""run"",""url"":""ja/models/ref/query-panel/run""},{""title"":""run を再開"",""url"":""ja/models/runs/resuming""},{""title"":""run を巻き戻す"",""url"":""ja/models/runs/rewind""},{""title"":""run"",""url"":""ko/models/ref/query-panel/run""},{""title"":""Resume a run"",""url"":""ko/models/runs/resuming""},{""title"":""Rewind a run"",""url"":""ko/models/runs/rewind""},{""title"":""Resume a run"",""url"":""models/runs/resuming""},{""title"":""Support"",""url"":""models/support""},{""title"":""Manage sweeps"",""url"":""models/sweeps/pause-resume-and-cancel-sweeps""},{""title"":""Create sweeps with W&B Launch"",""url"":""platform/launch/sweeps-on-launch""}]"
2025-11-18T11:20:22.634Z,weave usage report,"Based on the search results, I can see information about Weave usage tracking and billing, but I don't see a specific ""usage report"" feature. Let me provide you with the relevant information about tracking Weave usage:

Weave usage is tracked through **data ingestion** and can be viewed in your organization's billing settings. Here's what you need to know:

## Viewing Weave Usage

**Billing Page**: Organization admins can view Weave usage by:
1. Going to your W&B **Billing** page
2. Looking at the **Plan usage** section
3. Clicking **View usage** on the Weave data ingestion tile
4. Exporting usage data via **Export CSV** for detailed analysis

## What's Tracked

**Data Ingestion**: Weave counts ingested bytes as data received, processed, and stored. This includes:
- Trace metadata
- LLM inputs/outputs  
- Logged information
- Does NOT include HTTP headers or communication overhead

## Additional Monitoring

For Dedicated Cloud/Self-Managed deployments, you can also view organization activity through the **Organization Dashboard** at `https://<org-name>.wandb.io/org/dashboard/`.

Want to know more about Weave usage tracking? These pages may help:
```suggestions
(View billing settings)[/platform/app/settings-page/billing-settings]
(View organization activity)[/platform/hosting/monitoring-usage/org_dashboard]
(Weave tracking FAQs)[/weave/guides/tracking/faqs]
```","[{""title"":""W&B Weave"",""url"":""weave""},{""title"":""PII Data Handling"",""url"":""weave/cookbooks/pii""},{""title"":""Model Context Protocol (MCP) and Weave"",""url"":""weave/guides/integrations/mcp""},{""title"":""OpenAI Agents SDK"",""url"":""weave/guides/integrations/openai_agents""},{""title"":""Use Weave with W&B training runs"",""url"":""weave/guides/tools/weave-in-workspaces""},{""title"":""Tracing Overview"",""url"":""weave/guides/tracking""},{""title"":""Open Source"",""url"":""weave/open-source""},{""title"":""weave"",""url"":""weave/reference/python-sdk""},{""title"":""Service API overview"",""url"":""weave/reference/service-api""},{""title"":""weave"",""url"":""weave/reference/typescript-sdk""},{""title"":""W&B Inference"",""url"":""inference""},{""title"":""Reports"",""url"":""models/ref/wandb_workspaces/reports""},{""title"":""Reports overview"",""url"":""models/reports""},{""title"":""Experiments limits and performance"",""url"":""models/track/limits""},{""title"":""Manage billing settings"",""url"":""platform/app/settings-page/billing-settings""},{""title"":""Dedicated Cloud"",""url"":""platform/hosting/hosting-options/dedicated_cloud""},{""title"":""Track user activity with audit logs"",""url"":""platform/hosting/monitoring-usage/audit-logging""},{""title"":""View organization activity"",""url"":""platform/hosting/monitoring-usage/org_dashboard""},{""title"":""Compare model performance using the Evaluation Playground"",""url"":""weave/guides/tools/evaluation_playground""},{""title"":""Use trace plots"",""url"":""weave/guides/tracking/trace-plots""},{""title"":""UI Guide"",""url"":""inference/ui-guide""},{""title"":""DSPy Prompt Optimization"",""url"":""weave/cookbooks/dspy_prompt_optimization""},{""title"":""Multi Agent Structured Output"",""url"":""weave/cookbooks/multi-agent-structured-output""},{""title"":""LangChain"",""url"":""weave/guides/integrations/langchain""},{""title"":""OpenAI"",""url"":""weave/guides/integrations/openai""},{""title"":""FAQs"",""url"":""weave/guides/tracking/faqs""},{""title"":""Tracing Quickstart"",""url"":""weave/guides/tracking/tracing""},{""title"":""Learn Weave with W&B Inference"",""url"":""weave/quickstart-inference""},{""title"":""Track Application Logic"",""url"":""weave/tutorial-tracing_2""}]"
2025-11-18T11:18:36.044Z,what are the different states of a run,"Based on the documentation, a W&B run can have the following states:

**Run States:**
- **Running**: Run is actively executing and sending heartbeats
- **Finished**: Run completed successfully (exit_code=0) with all data synced
- **Failed**: Run ended with a non-zero exit status
- **Crashed**: Run stopped sending heartbeats unexpectedly (e.g., machine crash)
- **Killed**: Run was forcibly stopped before completion
- **Pending**: Run is scheduled but not yet started (common in sweeps and Launch jobs)

The run's final state is determined by its exit conditions and sync status. You can check a run's state in the W&B App UI under the Overview tab's State field.

```suggestions
(Run states documentation)[/models/runs]
(Run.finish() reference)[/models/ref/python/functions/finish]
(Public API Run reference)[/models/ref/python/public-api/run]
```","[{""title"":""run"",""url"":""ja/models/ref/python/run""},{""title"":""runs とは何ですか？"",""url"":""ja/models/runs""},{""title"":""LaunchAgent"",""url"":""ko/models/ref/python/launch-library/launchagent""},{""title"":""What are runs?"",""url"":""ko/models/runs""},{""title"":""Automation events and scopes"",""url"":""models/automations/automation-events""},{""title"":""Run"",""url"":""models/ref/python/experiments/run""},{""title"":""finish()"",""url"":""models/ref/python/functions/finish""},{""title"":""Run"",""url"":""models/ref/python/public-api/run""},{""title"":""Overview"",""url"":""models/runs""},{""title"":""Manage sweeps"",""url"":""models/sweeps/pause-resume-and-cancel-sweeps""}]"
2025-11-18T11:07:56.167Z,environment variables,"W&B supports environment variables to control behavior in automated environments. You can set them before running scripts or within scripts.

**Key environment variables:**
- `WANDB_API_KEY`: Your authentication key
- `WANDB_PROJECT`: Project name
- `WANDB_ENTITY`: Your username/team
- `WANDB_MODE`: Set to ""offline"" or ""disabled""
- `WANDB_NAME`: Run name
- `WANDB_NOTES`: Run notes
- `WANDB_DIR`: Where to store files

For a complete list of optional variables (like `WANDB_TAGS`, `WANDB_RUN_GROUP`, `WANDB_RESUME`, etc.), see the documentation.

Want to learn more about environment variables?
```suggestions
(Environment variables reference)[/models/track/environment-variables]
(Group runs with environment variables)[/models/runs/grouping]
(Create launch jobs)[/platform/launch/create-launch-job]
```","[{""title"":""Environment variables"",""url"":""ko/models/track/environment-variables""},{""title"":""Configure SSO with LDAP"",""url"":""ko/platform/hosting/iam/ldap""},{""title"":""Group runs into experiments"",""url"":""models/runs/grouping""},{""title"":""Environment variables"",""url"":""models/track/environment-variables""},{""title"":""Configure SSO with LDAP"",""url"":""platform/hosting/iam/ldap""},{""title"":""Run W&B Server on Kubernetes"",""url"":""platform/hosting/operator""},{""title"":""Create a launch job"",""url"":""platform/launch/create-launch-job""},{""title"":""Configure Weave environment variables"",""url"":""weave/guides/core-types/env-vars""},{""title"":""Tracing Quickstart"",""url"":""weave/guides/tracking/tracing""},{""title"":""Troubleshoot Weave issues"",""url"":""weave/guides/troubleshooting""}]"
2025-11-18T11:04:37.840Z,How do I integrate with SLURM?,"Based on the search results, I found information about using W&B with SLURM. Here's how to integrate:

When using W&B Sweeps with SLURM, run `wandb agent --count 1 SWEEP_ID` in each scheduled job. This executes a single training job and then exits, which helps with runtime predictions for resource requests while leveraging the parallelism of hyperparameter searches.

For general SLURM integration, you can use W&B Launch to submit jobs to SLURM-managed clusters. The documentation mentions SLURM in the context of CoreWeave infrastructure monitoring, where each W&B run corresponds to a single SLURM job.

Want to know more? These pages may help:
```suggestions
(Launch setup guide)[/platform/launch/set-up-launch]
(Support page with SLURM sweep information)[/models/support]
```","[{""title"":""Integrations"",""url"":""ko/models/ref/python/integrations""},{""title"":""Line plots overview"",""url"":""models/app/features/panels/line-plot""},{""title"":""Prodigy"",""url"":""models/integrations/prodigy""},{""title"":""Skorch"",""url"":""models/integrations/skorch""},{""title"":""Support"",""url"":""models/support""},{""title"":""Weave and Models integration demo"",""url"":""models/tutorials/weave_models_registry""},{""title"":""Launch integration guides"",""url"":""platform/launch/integration-guides""},{""title"":""Does Launch support parallelization?  How can I limit the resources consumed by a job?"",""url"":""platform/launch/launch-faq/launch_support_parallelization_limit_resources_consumed_job""},{""title"":""W&B SDK releases"",""url"":""release-notes/sdk-releases""},{""title"":""Model Context Protocol (MCP) and Weave"",""url"":""weave/guides/integrations/mcp""},{""title"":""Launch multinode jobs with Volcano"",""url"":""models/tutorials/volcano""},{""title"":""Are there best practices for using Launch effectively?"",""url"":""platform/launch/launch-faq/best_practices_launch_effectively""},{""title"":""Launch terms and concepts"",""url"":""platform/launch/launch-terminology""},{""title"":""Set up Launch"",""url"":""platform/launch/set-up-launch""},{""title"":""Tutorial: Set up W&B Launch with Docker"",""url"":""platform/launch/setup-launch-docker""},{""title"":""Tutorial: Set up W&B Launch on Kubernetes"",""url"":""platform/launch/setup-launch-kubernetes""},{""title"":""Configure launch queue"",""url"":""platform/launch/setup-queue-advanced""},{""title"":""Tutorial: Set up W&B Launch on Vertex AI"",""url"":""platform/launch/setup-vertex""},{""title"":""Tutorial: W&B Launch basics"",""url"":""platform/launch/walkthrough""}]"
2025-11-18T10:59:22.096Z,how can I reach the support?,You can reach Weights & Biases support by emailing **support@wandb.com**. They'll be happy to help you with any questions or issues you have.,[]
2025-11-18T10:07:46.836Z,link artifact,"Use `run.link_artifact()` to link an artifact version to a registry collection. Specify the artifact and `target_path` in format `wandb-registry-{REGISTRY_NAME}/{COLLECTION_NAME}`. You can also use `artifact.link()` outside a run context. See the [Link an artifact version](/models/registry/link_version) guide for details.

```suggestions
(Link an artifact version to a collection)[/models/registry/link_version]
(Run.link_artifact API reference)[/models/ref/python/experiments/run]
```","[{""title"":""アーティファクト"",""url"":""ja/models/ref/query-panel/artifact""},{""title"":""Link an artifact version to a registry"",""url"":""ko/models/core/registry/link_version""},{""title"":""Run"",""url"":""ko/models/ref/python/run""},{""title"":""artifact"",""url"":""ko/models/ref/query-panel/artifact""},{""title"":""artifactVersion"",""url"":""ko/models/ref/query-panel/artifact-version""},{""title"":""OnLinkArtifact"",""url"":""models/ref/python/automations/onlinkartifact""},{""title"":""Artifact"",""url"":""models/ref/python/experiments/artifact""},{""title"":""Run"",""url"":""models/ref/python/experiments/run""},{""title"":""artifact"",""url"":""models/ref/query-panel/artifact""},{""title"":""Link an artifact version to a collection"",""url"":""models/registry/link_version""}]"
