timestamp,query,response,sources
2025-10-26T04:10:45.141Z,docker容器本地部署,"W&Bは**Dockerコンテナでの本地部署**（ローカルデプロイメント）をサポートしています。

主な方法は2つあります：

1. **Kubernetes Operatorを使用した私有化デプロイ**: W&BはKubernetesクラスター上でDockerコンテナとして実行できます。MySQLデータベースとオブジェクトストレージ（S3、Azure、GCS等）が必要です。

2. **Launch + Docker**: ローカルマシン上でDockerを使用してジョブを実行できます。`wandb docker`コマンドでコードをDockerコンテナ内で実行し、W&Bが自動的に設定されます。

詳細は以下のページをご覧ください：

```suggestions
(リファレンスアーキテクチャ)[/ja/platform/hosting/self-managed/ref-arch]
(Docker でのLaunch設定)[/platform/launch/setup-launch-docker]
(wandb docker CLI)[/ja/models/ref/cli/wandb-docker]
```","[{""title"":""wandb docker"",""url"":""ja/models/ref/cli/wandb-docker""},{""title"":""wandb docker-run"",""url"":""ja/models/ref/cli/wandb-docker-run""},{""title"":""launch_add\n\n"",""url"":""ja/models/ref/python/launch-library/launch_add""},{""title"":""リファレンス アーキテクチャー"",""url"":""ja/platform/hosting/self-managed/ref-arch""},{""title"":""wandb docker-run"",""url"":""ko/models/ref/cli/wandb-docker-run""},{""title"":""launch_add"",""url"":""ko/models/ref/python/launch-library/launch_add""},{""title"":""Reference Architecture"",""url"":""ko/platform/hosting/self-managed/ref-arch""},{""title"":""wandb docker"",""url"":""models/ref/cli/wandb-docker""},{""title"":""Tutorial: Set up W&B Launch with Docker"",""url"":""platform/launch/setup-launch-docker""},{""title"":""Archived W&B Server releases"",""url"":""release-notes/server-releases-archived""}]"
2025-10-26T04:10:45.141Z,wandb/local,"W&B Serverの私有化デプロイメントについて、Dockerコンテナでのローカル展開をサポートしています。

**主な方法:**
1. **Kubernetes + Helm**: 公式のW&B Helmチャートを使用した展開が推奨されます
2. **Docker**: `wandb/local`イメージを使用した単一コンテナ展開も可能です

**必要なコンポーネント:**
- MySQL 8.0以上のデータベース
- S3互換のオブジェクトストレージ（MinIOなど）
- ロードバランサー（Nginx、Istioなど）

**確認コマンド:**
```bash
docker logs wandb-local  # ログ確認
wandb login --host=https://YOUR_DNS_DOMAIN
wandb verify
```

詳細は以下のページをご参照ください:

```suggestions
(Deploy W&B Platform On-premises)[/platform/hosting/self-managed/bare-metal]
(Kubernetes operator for air-gapped instances)[/platform/hosting/self-managed/operator-airgapped]
(Docker Integration)[/models/integrations/docker]
```","[{""title"":""wandb docker"",""url"":""ja/models/ref/cli/wandb-docker""},{""title"":""wandb docker-run"",""url"":""ja/models/ref/cli/wandb-docker-run""},{""title"":""wandb restore"",""url"":""ja/models/ref/cli/wandb-restore""},{""title"":""wandb docker"",""url"":""ko/models/ref/cli/wandb-docker""},{""title"":""wandb docker-run"",""url"":""ko/models/ref/cli/wandb-docker-run""},{""title"":""View experiments results"",""url"":""ko/models/track/workspaces""},{""title"":""Deploy W&B Platform On-premises"",""url"":""ko/platform/hosting/self-managed/bare-metal""},{""title"":""Docker"",""url"":""models/integrations/docker""},{""title"":""wandb docker"",""url"":""models/ref/cli/wandb-docker""},{""title"":""wandb docker-run"",""url"":""models/ref/cli/wandb-docker-run""},{""title"":""W&B プラットフォームをオンプレミスで展開する"",""url"":""ja/platform/hosting/self-managed/bare-metal""},{""title"":""Spin up a single node GPU cluster with Minikube"",""url"":""models/tutorials/minikube_gpu""},{""title"":""Deploy W&B Platform On-premises"",""url"":""platform/hosting/self-managed/bare-metal""},{""title"":""Kubernetes operator for air-gapped instances"",""url"":""platform/hosting/self-managed/operator-airgapped""}]"
2025-10-26T03:27:51.676Z,registry service account,"I found information about registry service accounts. **Registry admins can designate a service account as either a Registry Admin or Member** in a registry. Previously, service accounts always had Registry Admin role by default.

For general service account information: Service accounts are non-human identities for automation (CI/CD, scheduled jobs, etc.). They can be **organization-scoped** (access all teams) or **team-scoped** (limited to specific team). You can create and manage service accounts from your team or organization settings under the **Service Accounts** tab.

Want to know more? These pages may help:
```suggestions
(Use service accounts to automate workflows)[/platform/hosting/iam/service-accounts]
(Configure registry access)[/models/core/registry/configure_registry]
(Registry overview)[/models/registry]
```","[{""title"":""Create a Slack automation"",""url"":""ko/models/core/automations/create-automations/slack""},{""title"":""Configure registry access"",""url"":""ko/models/core/registry/configure_registry""},{""title"":""Registry"",""url"":""models/ref/python/public-api/Registry""},{""title"":""Registry overview"",""url"":""models/registry""},{""title"":""Find registry items"",""url"":""models/registry/search_registry""},{""title"":""Support"",""url"":""models/support""},{""title"":""Team settings"",""url"":""platform/app/settings-page/teams""},{""title"":""Manage users, groups, and roles with SCIM"",""url"":""platform/hosting/iam/scim""},{""title"":""Use service accounts to automate workflows"",""url"":""platform/hosting/iam/service-accounts""},{""title"":""Supported W&B Server releases"",""url"":""release-notes/server-releases""}]"
2025-10-25T20:25:25.550Z,can i put multiple metric in my wandb sweep file?,"No, W&B Sweeps currently support optimizing a **single metric** per sweep. In your sweep configuration, you can only specify one metric under the `metric` key with a `name` and `goal` (minimize or maximize).

To optimize multiple metrics, create a **combined metric** using a weighted sum of your individual metrics, then log and optimize that combined metric in your sweep.

```suggestions
(Define sweep configuration)[/models/sweeps/define-sweep-configuration]
(Sweep configuration options)[/models/sweeps/sweep-config-keys]
```","[{""title"":""wandb ローンンチ-sweep"",""url"":""ja/models/ref/cli/wandb-launch-sweep""},{""title"":""wandb sweep"",""url"":""ja/models/ref/cli/wandb-sweep""},{""title"":""wandb launch-sweep"",""url"":""models/ref/cli/wandb-launch-sweep""},{""title"":""wandb sweep"",""url"":""models/ref/cli/wandb-sweep""},{""title"":""Add W&B (wandb) to your code"",""url"":""models/sweeps/add-w-and-b-to-your-code""},{""title"":""Overview"",""url"":""models/sweeps/define-sweep-configuration""},{""title"":""Sweeps troubleshooting"",""url"":""models/sweeps/troubleshoot-sweeps""},{""title"":""Tutorial: Define, initialize, and run a sweep"",""url"":""models/sweeps/walkthrough""},{""title"":""XGBoost Sweeps"",""url"":""models/tutorials/xgboost_sweeps""},{""title"":""Create sweeps with W&B Launch"",""url"":""platform/launch/sweeps-on-launch""},{""title"":""Sweep configuration options"",""url"":""ko/models/sweeps/sweep-config-keys""},{""title"":""Hydra"",""url"":""models/integrations/hydra""},{""title"":""Support"",""url"":""models/support""},{""title"":""Sweep configuration options"",""url"":""models/sweeps/sweep-config-keys""},{""title"":""Tune hyperparameters with sweeps"",""url"":""models/tutorials/sweeps""},{""title"":""TensorFlow Sweeps"",""url"":""models/tutorials/tensorflow_sweeps""}]"
2025-10-25T20:16:02.295Z,.log,"Use `wandb.log()` to log metrics, images, videos, and other data to W&B. Call it within your training loop to track scalars, media, tables, and more. Each call creates a new step by default.

Basic example:
```python
import wandb

with wandb.init() as run:
    run.log({""train-loss"": 0.5, ""accuracy"": 0.9})
```

For more details, see the [Run.log API reference](/models/ref/python/experiments/run).

```suggestions
(Run.log API reference)[/models/ref/python/experiments/run]
(Log models guide)[/models/track/log/log-models]
(Customize log axes)[/models/track/log/customize-logging-axes]
```","[{""title"":""WandbMetricsLogger"",""url"":""ja/models/ref/python/integrations/keras/wandbmetricslogger""},{""title"":""WandbMetricsLogger"",""url"":""ko/models/ref/python/integrations/keras/wandbmetricslogger""},{""title"":""PyTorch Lightning"",""url"":""models/integrations/lightning""},{""title"":""Artifact"",""url"":""models/ref/python/experiments/artifact""},{""title"":""Run"",""url"":""models/ref/python/experiments/run""},{""title"":""Customize log axes"",""url"":""models/track/log/customize-logging-axes""},{""title"":""Log models"",""url"":""models/track/log/log-models""},{""title"":""LangChain"",""url"":""weave/guides/integrations/langchain""},{""title"":""weave"",""url"":""weave/reference/python-sdk""},{""title"":""Class: EvaluationLogger"",""url"":""weave/reference/typescript-sdk/classes/EvaluationLogger""}]"
2025-10-25T16:10:25.500Z,entity,"In W&B, an **entity** is either a username or a team name. It represents the account (personal or team) that owns projects, runs, and artifacts. When you initialize a run with `wandb.init()`, you can specify the entity parameter to determine where your work is logged.

For example:
```python
wandb.init(entity=""team-name"", project=""project-name"")
```

Entities are used throughout W&B to organize and control access to resources like runs, artifacts, and registries.

Want to learn more? These pages may help:
```suggestions
(Entity reference)[/models/ref/query-panel/entity]
(Support - Teams vs Entities)[/models/support]
(Run API reference)[/models/ref/python/experiments/run]
```","[{""title"":""Api\n\nAPI (Application Programming Interface) は、プログラム間でデータや機能をやり取りするためのインターフェースを提供します。W&B API は、ユーザーがwandb を通じて**Projects**、**Entities**、**Runs**などのデータにアクセスし、管理することを可能にします。このAPIにより、**Experiments**の追跡や**Reports**の共有を自動化できます。W&B APIはPythonを含むさまざまなプログラミング言語で利用可能です。これにより、カスタムスクリプトの作成や他のツールとの統合が簡単になります。APIの使用方法に関する詳細な情報は、[API documentation](https://wandb.ai)を参照してください。"",""url"":""ja/models/ref/python/public-api/api""},{""title"":""エンティティ"",""url"":""ja/models/ref/query-panel/entity""},{""title"":""Api"",""url"":""ko/models/ref/python/public-api/api""},{""title"":""entity"",""url"":""ko/models/ref/query-panel/entity""},{""title"":""Artifact"",""url"":""models/ref/python/experiments/artifact""},{""title"":""Run"",""url"":""models/ref/python/experiments/run""},{""title"":""Registry"",""url"":""models/ref/python/public-api/Registry""},{""title"":""entity"",""url"":""models/ref/query-panel/entity""},{""title"":""Link an artifact version to a registry"",""url"":""models/registry/link_version""},{""title"":""Support"",""url"":""models/support""}]"
2025-10-25T11:26:03.427Z,本地部署教程,"我找到了关于本地部署的相关文档。W&B 提供了多种本地部署选项:

## 本地部署方式

**推荐方式:**
1. **云平台部署** - 使用官方 Terraform 模块部署到 [AWS](/platform/hosting/self-managed/aws-tf)、[GCP](/platform/hosting/self-managed/gcp-tf) 或 [Azure](/platform/hosting/self-managed/azure-tf)
2. **本地基础设施部署** - 部署到[本地 Kubernetes 集群](/platform/hosting/self-managed/bare-metal)

**核心组件要求:**
- Kubernetes 集群 (v1.29+)
- MySQL 8 数据库 (v8.0.28+)
- S3 兼容对象存储
- Redis 7.x 缓存

**部署步骤:**
使用 [W&B Kubernetes Operator](/platform/hosting/operator) 是推荐的安装方法。您需要先获取 [W&B 许可证](https://deploy.wandb.ai/deploy)。

想了解更多详情吗?

```suggestions
(AWS 部署指南)[/platform/hosting/self-managed/aws-tf]
(本地基础设施部署)[/platform/hosting/self-managed/bare-metal]
(Kubernetes Operator)[/platform/hosting/operator]
```","[{""title"":""Tutorial: W&B を使ったモデル管理"",""url"":""ja/models/core/registry/model_registry/walkthrough""},{""title"":""申し訳ありませんが、私は提供された文書の翻訳を行うためのテキストが不足しています。何か特定のテキストまたは文書を提供していただければ、それを翻訳いたします。それに基づいて正確な翻訳を提供できますので、どうぞよろしくお願いします。"",""url"":""ja/models/ref/python/public-api/file""},{""title"":""AWS に W&B プラットフォーム をデプロイ"",""url"":""ja/platform/hosting/self-managed/aws-tf""},{""title"":""W&B プラットフォームをオンプレミスで展開する"",""url"":""ja/platform/hosting/self-managed/bare-metal""},{""title"":""launch"",""url"":""ko/models/ref/python/launch-library/launch""},{""title"":""Self-Managed"",""url"":""ko/platform/hosting/hosting-options/self-managed""},{""title"":""Deploy W&B Platform On-premises"",""url"":""ko/platform/hosting/self-managed/bare-metal""},{""title"":""Deploy W&B Platform on GCP"",""url"":""ko/platform/hosting/self-managed/gcp-tf""},{""title"":""Manage algorithms locally"",""url"":""models/sweeps/local-controller""},{""title"":""あなたの組織を管理する"",""url"":""ja/platform/hosting/iam/access-management/manage-organization""},{""title"":""Self-Managed"",""url"":""platform/hosting/hosting-options/self-managed""},{""title"":""Run W&B Server on Kubernetes"",""url"":""platform/hosting/operator""},{""title"":""Deploy W&B Platform on AWS"",""url"":""platform/hosting/self-managed/aws-tf""},{""title"":""Deploy W&B Platform on Azure"",""url"":""platform/hosting/self-managed/azure-tf""},{""title"":""Deploy W&B Platform on Google Cloud"",""url"":""platform/hosting/self-managed/gcp-tf""},{""title"":""Reference Architecture"",""url"":""platform/hosting/self-managed/ref-arch""},{""title"":""Update W&B license and version"",""url"":""platform/hosting/server-upgrade-process""},{""title"":""W&B Weave Self-Managed"",""url"":""weave/guides/platform/weave-self-managed""}]"
2025-10-25T10:02:37.245Z,.plot_classifier,"`wandb.sklearn.plot_classifier()` creates multiple classification plots in one call. It visualizes confusion matrix, ROC curve, precision-recall curve, and other relevant classifier metrics.

**Usage:**
```python
wandb.sklearn.plot_classifier(
    clf, X_train, X_test, y_train, y_test, 
    y_pred, y_probas, labels, 
    model_name=""SVC"", feature_names=None
)
```

You need a fitted classifier, training/test data, predictions, predicted probabilities, and class labels. See the Scikit-Learn integration page for full details.

```suggestions
(Scikit-Learn integration)[/models/integrations/scikit]
(Custom Charts overview)[/models/ref/python/custom-charts]
```","[{""title"":""カスタムチャート"",""url"":""ja/models/app/features/custom-charts""},{""title"":""Plotly"",""url"":""ja/models/ref/python/data-types/plotly""},{""title"":""Custom charts"",""url"":""ko/models/app/features/custom-charts""},{""title"":""Plotly"",""url"":""ko/models/ref/python/data-types/plotly""},{""title"":""Scikit-Learn"",""url"":""models/integrations/scikit""},{""title"":""Custom Charts overview"",""url"":""models/ref/python/custom-charts""},{""title"":""plot_table"",""url"":""models/ref/python/custom-charts/plot_table""},{""title"":""roc_curve"",""url"":""models/ref/python/custom-charts/roc_curve""},{""title"":""Plotly"",""url"":""models/ref/python/data-types/plotly""},{""title"":""Reports"",""url"":""models/ref/wandb_workspaces/reports""}]"
2025-10-25T09:11:43.556Z,plot_classifier,"`wandb.sklearn.plot_classifier()` creates multiple classification plots in one call. It visualizes classifier performance by generating relevant plots like confusion matrices, ROC curves, and PR curves.

**Usage:**
```python
wandb.sklearn.plot_classifier(
    clf, X_train, X_test, y_train, y_test, 
    y_pred, y_probas, labels,
    model_name=""SVC"", feature_names=None
)
```

This function requires your fitted classifier, training/test data, predictions, predicted probabilities, and labels. See the [Scikit-Learn integration page](/models/integrations/scikit) for more details.

```suggestions
(Scikit-Learn integration)[/models/integrations/scikit]
(Custom Charts overview)[/models/ref/python/custom-charts]
```","[{""title"":""カスタムチャート"",""url"":""ja/models/app/features/custom-charts""},{""title"":""Plotly"",""url"":""ja/models/ref/python/data-types/plotly""},{""title"":""Custom charts"",""url"":""ko/models/app/features/custom-charts""},{""title"":""Plotly"",""url"":""ko/models/ref/python/data-types/plotly""},{""title"":""Scikit-Learn"",""url"":""models/integrations/scikit""},{""title"":""Custom Charts overview"",""url"":""models/ref/python/custom-charts""},{""title"":""plot_table"",""url"":""models/ref/python/custom-charts/plot_table""},{""title"":""roc_curve"",""url"":""models/ref/python/custom-charts/roc_curve""},{""title"":""Plotly"",""url"":""models/ref/python/data-types/plotly""},{""title"":""Reports"",""url"":""models/ref/wandb_workspaces/reports""}]"
2025-10-25T09:11:43.556Z,plot_classifier,"`plot_classifier` is a W&B scikit-learn integration function that visualizes multiple classifier evaluation plots in one call. It creates comprehensive visualizations including confusion matrices, ROC curves, PR curves, and other relevant classifier metrics.

**Usage:**
```python
wandb.sklearn.plot_classifier(
    clf, X_train, X_test, y_train, y_test, 
    y_pred, y_probas, labels,
    model_name=""SVC"", feature_names=None
)
```

This function requires your fitted classifier, training/test data, predictions, predicted probabilities, and class labels. Similar functions exist for regression (`plot_regressor`) and clustering (`plot_clusterer`).

Want to learn more? These pages may help:
```suggestions
(Scikit-Learn Integration)[/models/integrations/scikit]
(Custom Charts Overview)[/models/ref/python/custom-charts]
```","[{""title"":""カスタムチャート"",""url"":""ja/models/app/features/custom-charts""},{""title"":""Plotly"",""url"":""ja/models/ref/python/data-types/plotly""},{""title"":""Custom charts"",""url"":""ko/models/app/features/custom-charts""},{""title"":""Plotly"",""url"":""ko/models/ref/python/data-types/plotly""},{""title"":""Scikit-Learn"",""url"":""models/integrations/scikit""},{""title"":""Custom Charts overview"",""url"":""models/ref/python/custom-charts""},{""title"":""plot_table"",""url"":""models/ref/python/custom-charts/plot_table""},{""title"":""roc_curve"",""url"":""models/ref/python/custom-charts/roc_curve""},{""title"":""Plotly"",""url"":""models/ref/python/data-types/plotly""},{""title"":""Reports"",""url"":""models/ref/wandb_workspaces/reports""}]"
2025-10-25T09:11:43.556Z,"for labels , is it majority class, then minority class","I couldn't find specific documentation about the label ordering for `plot_classifier`. The docs show the function accepts a `labels` parameter but don't specify if it's ordered majority-then-minority class.

For clarification on this, please contact support@wandb.com.","[{""title"":""カスタムチャート"",""url"":""ja/models/app/features/custom-charts""},{""title"":""レポート"",""url"":""ja/models/ref/python/wandb_workspaces/reports""},{""title"":""Custom charts"",""url"":""ko/models/app/features/custom-charts""},{""title"":""Reports"",""url"":""ko/models/ref/python/wandb_workspaces/reports""},{""title"":""Custom charts overview"",""url"":""models/app/features/custom-charts""},{""title"":""Scikit-Learn"",""url"":""models/integrations/scikit""},{""title"":""plot_table"",""url"":""models/ref/python/custom-charts/plot_table""},{""title"":""pr_curve"",""url"":""models/ref/python/custom-charts/pr_curve""},{""title"":""roc_curve"",""url"":""models/ref/python/custom-charts/roc_curve""},{""title"":""Plotly"",""url"":""models/ref/python/data-types/plotly""},{""title"":""Bar plots"",""url"":""models/app/features/panels/bar-plot""},{""title"":""Reports"",""url"":""models/ref/wandb_workspaces/reports""}]"
2025-10-25T09:01:26.112Z,how i can set the run id,"You can set the run ID by passing the `id` parameter to `wandb.init()`:

```python
import wandb

run = wandb.init(entity=""<entity>"", project=""<project>"", id=""<run-id>"")
```

This allows you to specify a custom run ID instead of using the automatically generated one. You can use this ID to directly navigate to your run at: `https://wandb.ai/<entity>/<project>/<run-id>`

Want to learn more? These pages may help:
```suggestions
(Custom run IDs)[/models/runs]
(Resume a run)[/models/runs/resuming]
(Run API reference)[/models/ref/python/experiments/run]
```","[{""title"":""runs とは何ですか？"",""url"":""ja/models/runs""},{""title"":""run をフォークする"",""url"":""ja/models/runs/forking""},{""title"":""What are runs?"",""url"":""ko/models/runs""},{""title"":""Fork a run"",""url"":""ko/models/runs/forking""},{""title"":""Hugging Face Transformers"",""url"":""models/integrations/huggingface""},{""title"":""Run"",""url"":""models/ref/python/experiments/run""},{""title"":""Overview"",""url"":""models/runs""},{""title"":""Resume a run"",""url"":""models/runs/resuming""},{""title"":""Support"",""url"":""models/support""},{""title"":""Import and export data"",""url"":""models/track/public-api-guide""}]"
2025-10-25T08:50:11.453Z,Can I get the logs of run simultenously?,"Yes! You can get logs from runs simultaneously. W&B supports multiple approaches:

1. **Multiple runs in one process**: Use `reinit=""create_new""` to create and manage concurrent runs. This lets you keep a primary run active while creating secondary runs.

2. **Parallel/multi-threaded logging**: Use `ThreadPoolExecutor` to trace parallel function calls while maintaining proper nesting under the same parent operation.

3. **Access logs programmatically**: Use the W&B API to retrieve logs from multiple runs:
```python
api = wandb.Api()
run = api.run(""username/project/run_id"")
history = run.scan_history(keys=[""Loss""])
```

Want to learn more?
```suggestions
(Multiple runs per process)[/models/runs/multiple-runs-per-process]
(Trace parallel function calls)[/weave/guides/tracking/tracing]
(Console logs)[/models/app/console-logs]
```","[{""title"":""run"",""url"":""ja/models/ref/python/run""},{""title"":""Run"",""url"":""ko/models/ref/python/run""},{""title"":""Run"",""url"":""models/ref/python/experiments/run""},{""title"":""Create and manage multiple runs in a single process"",""url"":""models/runs/multiple-runs-per-process""},{""title"":""Resume a run"",""url"":""models/runs/resuming""},{""title"":""Support"",""url"":""models/support""},{""title"":""Log tables"",""url"":""models/tables/log_tables""},{""title"":""Does Launch support parallelization?  How can I limit the resources consumed by a job?"",""url"":""platform/launch/launch-faq/launch_support_parallelization_limit_resources_consumed_job""},{""title"":""EvaluationLogger"",""url"":""weave/guides/evaluation/evaluation_logger""},{""title"":""Tracing Quickstart"",""url"":""weave/guides/tracking/tracing""},{""title"":""Console logs"",""url"":""models/app/console-logs""},{""title"":""Custom charts overview"",""url"":""models/app/features/custom-charts""},{""title"":""Point aggregation"",""url"":""models/app/features/panels/line-plot/sampling""},{""title"":""run"",""url"":""models/ref/query-panel/run""},{""title"":""Overview"",""url"":""models/runs""},{""title"":""Overview"",""url"":""models/track/log""},{""title"":""Log models"",""url"":""models/track/log/log-models""},{""title"":""Log summary metrics"",""url"":""models/track/log/log-summary""}]"
2025-10-25T08:39:48.105Z,what is wandb callback. what does it log?,"The **wandb callback** automatically logs training and validation metrics to W&B. It tracks metrics collected by your framework (like loss, accuracy), system metrics (CPU/GPU usage), and can optionally log model checkpoints, gradients, and predictions.

Specific logging depends on the framework. For example, Keras' `WandbCallback` logs metrics from the `logs` dictionary, fastai's callback logs losses and metrics from training, and XGBoost's `WandbCallback` logs evaluation metrics and feature importance.

Want to know more? These pages may help:
```suggestions
(Keras Integration)[/models/integrations/keras]
(fastai Integration)[/models/integrations/fastai]
(XGBoost Integration)[/models/integrations/xgboost]
```","[{""title"":""Wandb コールバック"",""url"":""ja/models/ref/python/integrations/keras/wandbcallback""},{""title"":""DSPy"",""url"":""models/integrations/dspy""},{""title"":""fastai"",""url"":""models/integrations/fastai""},{""title"":""Keras"",""url"":""models/integrations/keras""},{""title"":""Kubeflow Pipelines (kfp)"",""url"":""models/integrations/kubeflow-pipelines-kfp""},{""title"":""LightGBM"",""url"":""models/integrations/lightgbm""},{""title"":""PyTorch Lightning"",""url"":""models/integrations/lightning""},{""title"":""Metaflow"",""url"":""models/integrations/metaflow""},{""title"":""XGBoost"",""url"":""models/integrations/xgboost""},{""title"":""Keras tables"",""url"":""models/tutorials/keras_tables""},{""title"":""DeepChem"",""url"":""models/integrations/deepchem""},{""title"":""fastai v1"",""url"":""models/integrations/fastai/v1""},{""title"":""PyTorch Ignite"",""url"":""models/integrations/ignite""},{""title"":""MMF"",""url"":""models/integrations/mmf""},{""title"":""PaddleOCR"",""url"":""models/integrations/paddleocr""},{""title"":""PyTorch Geometric"",""url"":""models/integrations/pytorch-geometric""},{""title"":""3D brain tumor segmentation with MONAI"",""url"":""models/tutorials/monai_3d_segmentation""}]"
2025-10-25T06:19:25.536Z,seed,"Based on the search results, I found information about setting random seeds for reproducibility in W&B. Here's what you need to know:

**Setting random seeds** is important for reproducible machine learning experiments. While W&B doesn't have a built-in seed parameter, you should set seeds in your training code and track them via `config`.

**Best practice**: Set seeds for all relevant libraries (PyTorch, NumPy, random) and log the seed value to W&B config:

```python
import wandb
import random
import numpy as np
import torch

# Set seeds
seed = 42
random.seed(seed)
np.random.seed(seed)
torch.manual_seed(seed)
torch.cuda.manual_seed_all(seed)

# Track seed in W&B config
wandb.init(project=""my-project"", config={""seed"": seed})
```

This ensures your experiments are reproducible and the seed value is tracked alongside other hyperparameters.

Want to know more about reproducibility? These pages may help:
```suggestions
(Reproduce experiments)[/models/track/reproduce_experiments]
(Configure experiments)[/models/track/config]
```","[{""title"":""Reproduce experiments"",""url"":""ko/models/track/reproduce_experiments""},{""title"":""Point aggregation"",""url"":""models/app/features/panels/line-plot/sampling""},{""title"":""Create an artifact"",""url"":""models/artifacts/construct-an-artifact""},{""title"":""Explore artifact graphs"",""url"":""models/artifacts/explore-and-traverse-an-artifact-graph""},{""title"":""Sweep configuration options"",""url"":""models/sweeps/sweep-config-keys""},{""title"":""Reproduce experiments"",""url"":""models/track/reproduce_experiments""},{""title"":""3D brain tumor segmentation with MONAI"",""url"":""models/tutorials/monai_3d_segmentation""},{""title"":""PyTorch"",""url"":""models/tutorials/pytorch""},{""title"":""Online Evaluation: Guardrails and Monitors"",""url"":""weave/guides/evaluation/guardrails_and_monitors""},{""title"":""Cerebras"",""url"":""weave/guides/integrations/cerebras""},{""title"":""Settings"",""url"":""models/ref/python/experiments/settings""},{""title"":""setup"",""url"":""models/ref/python/functions/setup""},{""title"":""Semantic run plot legends"",""url"":""models/runs/color-code-runs""},{""title"":""Tutorial: Define, initialize, and run a sweep"",""url"":""models/sweeps/walkthrough""},{""title"":""Configure experiments"",""url"":""models/track/config""},{""title"":""Tune hyperparameters with sweeps"",""url"":""models/tutorials/sweeps""},{""title"":""TensorFlow Sweeps"",""url"":""models/tutorials/tensorflow_sweeps""}]"
2025-10-25T04:36:21.596Z,give me simple syntax for grouped runs,"Based on the documentation, here's the simple syntax for grouped runs:

```python
wandb.init(group=""experiment_name"")
```

You can also optionally add a `job_type` to further categorize runs within a group:

```python
wandb.init(group=""experiment_1"", job_type=""eval"")
```

Or set it via environment variable:

```python
os.environ[""WANDB_RUN_GROUP""] = ""experiment-"" + wandb.util.generate_id()
```

This groups related runs together in the UI, useful for distributed training, cross-validation, or organizing multiple processes as one experiment.

```suggestions
(Group runs into experiments)[/models/runs/grouping]
(wandb.init() reference)[/models/ref/python/functions/init]
```","[{""title"":""Run"",""url"":""ko/models/ref/python/public-api/run""},{""title"":""Runs"",""url"":""ko/models/ref/python/public-api/runs""},{""title"":""Line plot reference"",""url"":""models/app/features/panels/line-plot/reference""},{""title"":""Run"",""url"":""models/ref/python/experiments/run""},{""title"":""Edit a report"",""url"":""models/reports/edit-a-report""},{""title"":""Overview"",""url"":""models/runs""},{""title"":""Filter and search runs"",""url"":""models/runs/filter-runs""},{""title"":""Group runs into experiments"",""url"":""models/runs/grouping""},{""title"":""Support"",""url"":""models/support""},{""title"":""Programmatic Workspaces"",""url"":""models/tutorials/workspaces""},{""title"":""wandb init"",""url"":""ja/models/ref/cli/wandb-init""},{""title"":""run"",""url"":""ja/models/ref/python/run""},{""title"":""run を実験にまとめる"",""url"":""ja/models/runs/grouping""},{""title"":""Run"",""url"":""ko/models/ref/python/run""},{""title"":""Group runs into experiments"",""url"":""ko/models/runs/grouping""},{""title"":""Save and diff code"",""url"":""models/app/features/panels/code""},{""title"":""wandb restore"",""url"":""models/ref/cli/wandb-restore""},{""title"":""init"",""url"":""models/ref/python/functions/init""}]"
2025-10-25T04:36:21.596Z,step by step guide on having grouped runs,"Based on the documentation, here's the simple syntax for grouped runs:

**Basic syntax:**
```python
wandb.init(group=""experiment_name"", job_type=""eval"")
```

**Step-by-step guide:**

1. **In your script** - Pass `group` parameter to `wandb.init()`:
   ```python
   import wandb
   wandb.init(group=""experiment_1"", job_type=""eval"")
   ```

2. **Using environment variable**:
   ```python
   import os
   os.environ[""WANDB_RUN_GROUP""] = ""experiment-"" + wandb.util.generate_id()
   wandb.init()
   ```

3. **In the UI** - Navigate to your project, hover over a run name, click the three dots, then select ""Move to another group""

The `group` parameter should be unique within your project and shared by all runs you want grouped together. Use `job_type` to categorize runs (e.g., ""training"", ""eval"", ""preprocessing"").

Want to know more? These pages may help:
```suggestions
(Group runs into experiments)[/models/runs/grouping]
(Create an experiment)[/models/track/create-an-experiment]
(Organize runs)[/models/runs]
```","[{""title"":""Run"",""url"":""ko/models/ref/python/public-api/run""},{""title"":""Runs"",""url"":""ko/models/ref/python/public-api/runs""},{""title"":""Line plot reference"",""url"":""models/app/features/panels/line-plot/reference""},{""title"":""Run"",""url"":""models/ref/python/experiments/run""},{""title"":""Edit a report"",""url"":""models/reports/edit-a-report""},{""title"":""Overview"",""url"":""models/runs""},{""title"":""Filter and search runs"",""url"":""models/runs/filter-runs""},{""title"":""Group runs into experiments"",""url"":""models/runs/grouping""},{""title"":""Support"",""url"":""models/support""},{""title"":""Programmatic Workspaces"",""url"":""models/tutorials/workspaces""},{""title"":""run"",""url"":""ja/models/ref/python/run""},{""title"":""run を実験にまとめる"",""url"":""ja/models/runs/grouping""},{""title"":""Group runs into experiments"",""url"":""ko/models/runs/grouping""},{""title"":""Query panels overview"",""url"":""models/app/features/panels/query-panels""},{""title"":""Hugging Face Transformers"",""url"":""models/integrations/huggingface""},{""title"":""Create an experiment"",""url"":""models/track/create-an-experiment""}]"
