timestamp,query,response,sources
2025-10-26T18:46:07.002Z,wondering whether weave can trace outputs of voice agents,"Yes! Weave can trace audio outputs from voice agents. According to the documentation, Weave supports logging and tracing audio data including from voice agents using OpenAI's APIs.

The [Audio With Weave cookbook](/weave/cookbooks/audio_with_weave) demonstrates this with examples using:
- OpenAI's GPT-4o Audio Preview for generating audio responses
- OpenAI's Realtime API for streaming audio in realtime

Weave automatically handles audio file types (mp3, wav, flac, ogg, m4a) and displays them in the UI with an audio player where you can view and download the raw audio waveform.

Want to learn more? These pages may help:
```suggestions
(Audio With Weave cookbook)[/weave/cookbooks/audio_with_weave]
(Media types guide)[/weave/guides/core-types/media]
```","[{""title"":""Audio With Weave"",""url"":""weave/cookbooks/audio_with_weave""},{""title"":""Agno"",""url"":""weave/guides/integrations/agno""},{""title"":""AutoGen"",""url"":""weave/guides/integrations/autogen""},{""title"":""Google Agent Development Kit (ADK)"",""url"":""weave/guides/integrations/google_adk""},{""title"":""PydanticAI"",""url"":""weave/guides/integrations/pydantic_ai""},{""title"":""Smolagents"",""url"":""weave/guides/integrations/smolagents""},{""title"":""Trace Plots"",""url"":""weave/guides/tracking/trace-plots""},{""title"":""Navigate the Trace View"",""url"":""weave/guides/tracking/trace-tree""},{""title"":""Interface: WeaveAudio"",""url"":""weave/reference/typescript-sdk/interfaces/WeaveAudio""}]"
2025-10-26T16:23:48.024Z,how do i add hyperparameter logs into,"To add hyperparameter logs to W&B, use `wandb.init()` with the `config` parameter. Pass a dictionary with your hyperparameter names and values:

```python
run = wandb.init(
    project=""my-project"",
    config={
        ""learning_rate"": 0.01,
        ""epochs"": 10,
        ""batch_size"": 32
    }
)
```

You can also update the config after initialization with `run.config.update()`:

```python
run.config.update({""model_parameters"": 3500})
```

These hyperparameters will be tracked and visible in your W&B dashboard for comparison across runs.

```suggestions
(Configure experiments)[/models/track/config]
(Add wandb to any library)[/models/integrations/add-wandb-to-any-library]
(W&B Quickstart)[/models/quickstart]
```","[{""title"":""Tutorial: Use custom charts"",""url"":""models/app/features/custom-charts/walkthrough""},{""title"":""Add wandb to any library"",""url"":""models/integrations/add-wandb-to-any-library""},{""title"":""Hydra"",""url"":""models/integrations/hydra""},{""title"":""PyTorch Lightning"",""url"":""models/integrations/lightning""},{""title"":""Pytorch torchtune"",""url"":""models/integrations/torchtune""},{""title"":""XGBoost"",""url"":""models/integrations/xgboost""},{""title"":""W&B Quickstart"",""url"":""models/quickstart""},{""title"":""Overview"",""url"":""models/sweeps/define-sweep-configuration""},{""title"":""Track models and datasets"",""url"":""models/tutorials/artifacts""},{""title"":""Keras models"",""url"":""models/tutorials/keras_models""}]"
2025-10-26T16:23:48.024Z,"let say

# Create evaluation with preprocessing
evaluation = Evaluation(
    dataset=examples,
    scorers=[match_score],
    preprocess_model_input=preprocess_example
)

# Run the evaluation
weave.init('preprocessing-example')
asyncio.run(evaluation.evaluate(function_to_evaluate))

my hyperparameter is in function_to_evaluate whats the best practice to log?","Based on the search results, I can provide you with best practices for logging hyperparameters in your evaluation setup.

**Best practice: Store hyperparameters as attributes on a `weave.Model` class**

Instead of passing hyperparameters directly in `function_to_evaluate`, wrap your function in a `weave.Model` class. This automatically tracks and versions your hyperparameters:

```python
import weave

class MyModel(weave.Model):
    # Your hyperparameters as class attributes
    learning_rate: float
    batch_size: int
    temperature: float
    
    @weave.op()
    def predict(self, question: str):
        # Use self.learning_rate, self.batch_size, etc.
        # Your model logic here
        return {'generated_text': 'response'}

# Instantiate with your hyperparameters
model = MyModel(
    learning_rate=0.001,
    batch_size=32,
    temperature=0.7
)

# Run evaluation
weave.init('preprocessing-example')
evaluation = Evaluation(
    dataset=examples,
    scorers=[match_score],
    preprocess_model_input=preprocess_example
)
asyncio.run(evaluation.evaluate(model))
```

**Why this approach?**
- Weave automatically versions your model when hyperparameters change
- All hyperparameters are visible in the Weave UI alongside traces
- Easy to compare different hyperparameter configurations
- Models can be exported and reused with their exact hyperparameter settings

Want to learn more about evaluations and models?
```suggestions
(Evaluations overview)[/weave/guides/core-types/evaluations]
(Models guide)[/weave/guides/core-types/models]
(Tutorial: Build an Evaluation pipeline)[/weave/tutorial-eval]
```","[{""title"":""DSPy"",""url"":""models/integrations/dspy""},{""title"":""Supported W&B Server releases"",""url"":""release-notes/server-releases""},{""title"":""Use Weave with W&B Models"",""url"":""weave/cookbooks/Models_and_Weave_Integration_Demo""},{""title"":""Chain Of Density"",""url"":""weave/cookbooks/chain_of_density""},{""title"":""EvaluationLogger"",""url"":""weave/guides/evaluation/evaluation_logger""},{""title"":""LangChain"",""url"":""weave/guides/integrations/langchain""},{""title"":""Weave in Workspaces"",""url"":""weave/guides/tools/weave-in-workspaces""},{""title"":""Learn Weave with W&B Inference"",""url"":""weave/quickstart-inference""},{""title"":""Class: Evaluation<R, E, M>"",""url"":""weave/reference/typescript-sdk/classes/Evaluation""},{""title"":""Class: EvaluationLogger"",""url"":""weave/reference/typescript-sdk/classes/EvaluationLogger""},{""title"":""Introduction to Evaluations"",""url"":""weave/cookbooks/Intro_to_Weave_Hello_Eval""},{""title"":""DSPy Prompt Optimization"",""url"":""weave/cookbooks/dspy_prompt_optimization""},{""title"":""HuggingFace Dataset Evaluations"",""url"":""weave/cookbooks/hf_dataset_evals""},{""title"":""Evaluations overview"",""url"":""weave/guides/core-types/evaluations""},{""title"":""Scoring Overview"",""url"":""weave/guides/evaluation/scorers""},{""title"":""Hugging Face Hub"",""url"":""weave/guides/integrations/huggingface""},{""title"":""Tracing Overview"",""url"":""weave/guides/tracking/index""},{""title"":""Tutorial: Build an Evaluation pipeline"",""url"":""weave/tutorial-eval""},{""title"":""Introduction to Traces"",""url"":""weave/cookbooks/Intro_to_Weave_Hello_Trace""},{""title"":""Bedrock"",""url"":""weave/guides/integrations/bedrock""},{""title"":""OpenAI"",""url"":""weave/guides/integrations/openai""},{""title"":""Ops"",""url"":""weave/guides/tracking/ops""},{""title"":""Tracing Quickstart"",""url"":""weave/guides/tracking/tracing""},{""title"":""weave"",""url"":""weave/reference/python-sdk""},{""title"":""OpDecorator"",""url"":""weave/reference/typescript-sdk/type-aliases/OpDecorator""},{""title"":""Tutorial: App versioning"",""url"":""weave/tutorial-weave_models""}]"
2025-10-26T16:02:02.343Z,"{""code"":""wandb.init(\n    project=\""jupyter-projo\"",\n    config={\n        \""batch_size\"": 128,\n        \""learning_rate\"": 0.01,\n        \""dataset\"": \""CIFAR-100\"",\n    },\n)\n"",""content"":""Explain this code snippet"",""language"":""python"",""filename"":"""",""expandable"":false,""numberOfLines"":""8""}","This code initializes a W&B run to track your machine learning experiment. According to the [Add wandb to any library](/models/integrations/add-wandb-to-any-library) guide:

- `wandb.init()` starts a W&B Run (a unit of computation)
- `project=""jupyter-projo""` specifies the project name where results are logged
- `config` dictionary stores hyperparameters like batch size (128), learning rate (0.01), and dataset name (CIFAR-100) for tracking and comparison

This creates a dashboard link to visualize your experiment metrics and makes it easy to compare different runs with varying configurations.

Want to learn more? These pages may help:
```suggestions
(Add wandb to any library)[/models/integrations/add-wandb-to-any-library]
(TensorFlow tutorial)[/models/tutorials/tensorflow]
(Edit a report)[/models/reports/edit-a-report]
```","[{""title"":""wandb init"",""url"":""ja/models/ref/cli/wandb-init""},{""title"":""wandb init"",""url"":""ko/models/ref/cli/wandb-init""},{""title"":""Add wandb to any library"",""url"":""models/integrations/add-wandb-to-any-library""},{""title"":""Hydra"",""url"":""models/integrations/hydra""},{""title"":""PaddleDetection"",""url"":""models/integrations/paddledetection""},{""title"":""PaddleOCR"",""url"":""models/integrations/paddleocr""},{""title"":""wandb init"",""url"":""models/ref/cli/wandb-init""},{""title"":""wandb restore"",""url"":""models/ref/cli/wandb-restore""},{""title"":""Edit a report"",""url"":""models/reports/edit-a-report""},{""title"":""TensorFlow"",""url"":""models/tutorials/tensorflow""}]"
2025-10-26T16:02:02.343Z,"how can I use my own dataset for this, if I have pytorch dataloader along with PyG","The code snippet shows `wandb.init()` with a config dictionary containing dataset information. To use your own dataset with PyTorch DataLoader and PyG (PyTorch Geometric):

**The config's ""dataset"" field is just metadata** - it doesn't control which data is loaded. Simply:

1. **Create your PyTorch/PyG DataLoader** with your custom dataset as usual
2. **Update the config** to reflect your dataset name:

```python
wandb.init(
    project=""jupyter-projo"",
    config={
        ""batch_size"": 128,
        ""learning_rate"": 0.01,
        ""dataset"": ""my-custom-dataset"",  # Just descriptive metadata
    },
)
```

3. **Use your DataLoader** in your training loop - W&B tracks metrics regardless of data source

The config is for tracking/organizing experiments, not loading data. Your PyG DataLoader handles the actual data loading independently.

Want to know more about configs and logging? These pages may help:
```suggestions
(Configure experiments)[/models/track/config]
(PyTorch integration)[/models/integrations/pytorch]
(PyTorch Geometric integration)[/models/integrations/pytorch-geometric]
```","[{""title"":""Add wandb to any library"",""url"":""models/integrations/add-wandb-to-any-library""},{""title"":""MMEngine"",""url"":""models/integrations/mmengine""},{""title"":""PyTorch"",""url"":""models/integrations/pytorch""},{""title"":""Configure experiments"",""url"":""models/track/config""},{""title"":""Overview"",""url"":""models/track/log""},{""title"":""Track experiments"",""url"":""models/tutorials/experiments""},{""title"":""3D brain tumor segmentation with MONAI"",""url"":""models/tutorials/monai_3d_segmentation""},{""title"":""PyTorch"",""url"":""models/tutorials/pytorch""},{""title"":""Visualize predictions with tables"",""url"":""models/tutorials/tables""},{""title"":""TensorFlow"",""url"":""models/tutorials/tensorflow""},{""title"":""Custom charts overview"",""url"":""models/app/features/custom-charts""},{""title"":""Kubeflow Pipelines (kfp)"",""url"":""models/integrations/kubeflow-pipelines-kfp""},{""title"":""PyTorch Geometric"",""url"":""models/integrations/pytorch-geometric""},{""title"":""PyTorch Lightning"",""url"":""models/tutorials/lightning""}]"
2025-10-26T11:54:33.300Z,Local server deployment?,"Based on the search results, I can see you're asking about local server deployment. W&B offers a local server option for development and self-managed deployments.

For **local development**, use `wandb server start` to launch a local W&B server. You can specify the port with `-p` flag and pass environment variables with `-e`. Run in daemon or foreground mode with `--daemon/--no-daemon`.

For **production self-managed deployments**, W&B supports deployment on AWS, GCP, Azure, or on-premises infrastructure using Kubernetes, MySQL, Redis, and S3-compatible storage. See the Self-Managed hosting documentation for detailed setup instructions.

```suggestions
(wandb server start CLI reference)[/models/ref/cli/wandb-server/wandb-server-start]
(Self-Managed deployment options)[/platform/hosting/hosting-options/self-managed]
(Deploy on-premises)[/platform/hosting/self-managed/bare-metal]
```","[{""title"":""Self-Managed"",""url"":""ko/platform/hosting/hosting-options/self-managed""},{""title"":""Deploy W&B Platform On-premises"",""url"":""ko/platform/hosting/self-managed/bare-metal""},{""title"":""Self-Managed"",""url"":""platform/hosting/hosting-options/self-managed""},{""title"":""Deploy W&B Platform on AWS"",""url"":""platform/hosting/self-managed/aws-tf""},{""title"":""Deploy W&B Platform on Azure"",""url"":""platform/hosting/self-managed/azure-tf""},{""title"":""Deploy W&B Platform On-premises"",""url"":""platform/hosting/self-managed/bare-metal""},{""title"":""Deploy W&B Platform on Google Cloud"",""url"":""platform/hosting/self-managed/gcp-tf""},{""title"":""Reference Architecture"",""url"":""platform/hosting/self-managed/ref-arch""},{""title"":""W&B Weave Self-Managed"",""url"":""weave/guides/platform/weave-self-managed""},{""title"":""Server Info"",""url"":""weave/reference/service-api/service/server-info""},{""title"":""Docker"",""url"":""models/integrations/docker""},{""title"":""wandb server start"",""url"":""models/ref/cli/wandb-server/wandb-server-start""},{""title"":""PyTorch"",""url"":""models/tutorials/pytorch""},{""title"":""TensorFlow"",""url"":""models/tutorials/tensorflow""},{""title"":""TensorFlow Sweeps"",""url"":""models/tutorials/tensorflow_sweeps""},{""title"":""Configure environment variables"",""url"":""platform/hosting/env-vars""},{""title"":""Configure SSO with OIDC"",""url"":""platform/hosting/iam/sso""}]"
2025-10-26T11:21:57.616Z,"Hi, how do I make a feature request?",support@wandb.com. They'll be able to help you submit your feature request.,"[{""title"":""Hugging Face Transformers"",""url"":""models/integrations/huggingface""},{""title"":""SendWebhook"",""url"":""models/ref/python/automations/sendwebhook""},{""title"":""Manage user settings"",""url"":""platform/app/settings-page/user-settings""},{""title"":""Dedicated Cloud"",""url"":""platform/hosting/hosting-options/dedicated_cloud""},{""title"":""Manage users, groups, and roles with SCIM"",""url"":""platform/hosting/iam/scim""},{""title"":""Tutorial: W&B Launch basics"",""url"":""platform/launch/walkthrough""},{""title"":""Supported W&B Server releases"",""url"":""release-notes/server-releases""},{""title"":""Archived W&B Server releases"",""url"":""release-notes/server-releases-archived""},{""title"":""Troubleshooting"",""url"":""weave/guides/troubleshooting""},{""title"":""util"",""url"":""weave/reference/python-sdk/trace/util""}]"
2025-10-26T09:11:21.860Z,pass env variables to command in sweep,"To pass environment variables to a command in a W&B Sweep, use the `${envvar}` macro in your sweep configuration's `command` section. 

For example: `${envvar:MYENVVAR}` expands to the value of the MYENVVAR environment variable.

Here's how to structure it in your sweep config:

```yaml
command:
  - ${env}
  - python
  - ${program}
  - ${args}
  - ${envvar:YOUR_ENV_VAR_NAME}
```

You can also set environment variables directly before running your sweep agent, and they'll be available to your training script. See the [Environment variables](/models/track/environment-variables) and [Sweep configuration options](/models/sweeps/sweep-config-keys#command) pages for more details.

Want to know more? These pages may help:
```suggestions
(Sweep configuration options)[/models/sweeps/sweep-config-keys]
(Environment variables)[/models/track/environment-variables]
(Define sweep configuration)[/models/sweeps/define-sweep-configuration]
```","[{""title"":""Environment variables"",""url"":""ko/models/track/environment-variables""},{""title"":""Hydra"",""url"":""models/integrations/hydra""},{""title"":""Kubeflow Pipelines (kfp)"",""url"":""models/integrations/kubeflow-pipelines-kfp""},{""title"":""Sweep"",""url"":""models/ref/python/public-api/Sweep""},{""title"":""Initialize a sweep"",""url"":""models/sweeps/initialize-sweeps""},{""title"":""Manage a W&B Sweep with the CLI"",""url"":""models/sweeps/pause-resume-and-cancel-sweeps""},{""title"":""Start or stop a sweep agent"",""url"":""models/sweeps/start-sweep-agents""},{""title"":""Environment variables"",""url"":""models/track/environment-variables""},{""title"":""Configure environment variables"",""url"":""platform/hosting/env-vars""},{""title"":""Environment variables"",""url"":""weave/guides/core-types/env-vars""},{""title"":""Sweep configuration options"",""url"":""ko/models/sweeps/sweep-config-keys""},{""title"":""sweep"",""url"":""models/ref/python/functions/sweep""},{""title"":""Overview"",""url"":""models/sweeps/define-sweep-configuration""},{""title"":""Sweep configuration options"",""url"":""models/sweeps/sweep-config-keys""},{""title"":""Tutorial: Define, initialize, and run a sweep"",""url"":""models/sweeps/walkthrough""},{""title"":""XGBoost Sweeps"",""url"":""models/tutorials/xgboost_sweeps""}]"
2025-10-26T09:09:48.470Z,"{""code"":""# highlight-next-line\nimport weave\nfrom openai import OpenAI\n\nclient = OpenAI()\n\n# Weave will track the inputs, outputs and code of this function\n# highlight-next-line\n@weave.op()\ndef extract_dinos(sentence: str) -> dict:\n    response = client.chat.completions.create(\n        model=\""gpt-4o\"",\n        messages=[\n            {\n                \""role\"": \""system\"",\n                \""content\"": \""\""\""In JSON format extract a list of `dinosaurs`, with their `name`,\ntheir `common_name`, and whether its `diet` is a herbivore or carnivore\""\""\""\n            },\n            {\n                \""role\"": \""user\"",\n                \""content\"": sentence\n            }\n            ],\n            response_format={ \""type\"": \""json_object\"" }\n        )\n    return response.choices[0].message.content\n\n\n# Initialise the weave project\n# highlight-next-line\nweave.init('jurassic-park')\n\nsentence = \""\""\""I watched as a Tyrannosaurus rex (T. rex) chased after a Triceratops (Trike), \\\nboth carnivore and herbivore locked in an ancient dance. Meanwhile, a gentle giant \\\nBrachiosaurus (Brachi) calmly munched on treetops, blissfully unaware of the chaos below.\""\""\""\n\nresult = extract_dinos(sentence)\nprint(result)\n"",""content"":""Explain this code snippet"",""language"":""python"",""filename"":"""",""expandable"":false,""numberOfLines"":""38""}","This code demonstrates Weave's automatic tracing of LLM calls. `weave.init('jurassic-park')` initializes tracking. The `@weave.op()` decorator on `extract_dinos` captures inputs, outputs, and code. The function calls OpenAI's API to extract dinosaur data from text. Weave automatically logs the OpenAI call, function execution, and results for debugging and analysis.

Want to learn more? These pages may help:
```suggestions
(Tracing Quickstart)[/weave/guides/tracking/tracing]
(Ops)[/weave/guides/tracking/ops]
(OpenAI Integration)[/weave/guides/integrations/openai]
```","[{""title"":""Introduction to Traces"",""url"":""weave/cookbooks/Intro_to_Weave_Hello_Trace""},{""title"":""Google"",""url"":""weave/guides/integrations/google""},{""title"":""Groq"",""url"":""weave/guides/integrations/groq""},{""title"":""Hugging Face Hub"",""url"":""weave/guides/integrations/huggingface""},{""title"":""Instructor"",""url"":""weave/guides/integrations/instructor""},{""title"":""NVIDIA NIM"",""url"":""weave/guides/integrations/nvidia_nim""},{""title"":""OpenAI"",""url"":""weave/guides/integrations/openai""},{""title"":""Ops"",""url"":""weave/guides/tracking/ops""},{""title"":""Tracing Quickstart"",""url"":""weave/guides/tracking/tracing""},{""title"":""weave"",""url"":""weave/reference/python-sdk""},{""title"":""AutoGen"",""url"":""weave/guides/integrations/autogen""},{""title"":""LangChain"",""url"":""weave/guides/integrations/langchain""},{""title"":""LlamaIndex"",""url"":""weave/guides/integrations/llamaindex""},{""title"":""Smolagents"",""url"":""weave/guides/integrations/smolagents""},{""title"":""Verdict"",""url"":""weave/guides/integrations/verdict""},{""title"":""Saved Views"",""url"":""weave/guides/tools/saved-views""},{""title"":""Objects"",""url"":""weave/guides/tracking/objects""},{""title"":""init"",""url"":""weave/reference/typescript-sdk/functions/init""}]"
2025-10-26T08:28:49.403Z,"In a sweep, will failed run be recovered?","Based on the search results, **failed runs in a sweep are not automatically recovered**. However, there are specific scenarios where runs can be requeued:

**For preemptible environments**: If you use `run.mark_preempting()` before a run exits, W&B will automatically requeue interrupted sweep runs based on the exit status:
- Status code 0: Not requeued (considered successful)
- Nonzero status: Automatically added back to the sweep's run queue
- No status: Added to the sweep run queue

**For grid searches**: If runs crash, you can manually delete the failed runs and resume the sweep. W&B won't re-execute completed parameter combinations.

For more details, see the documentation on resuming runs and managing sweeps.

```suggestions
(Resume preemptible Sweeps runs)[/models/runs/resuming]
(Manage a W&B Sweep with the CLI)[/models/sweeps/pause-resume-and-cancel-sweeps]
```","[{""title"":""LaunchAgent"",""url"":""ja/models/ref/python/launch-library/launchagent""},{""title"":""LaunchAgent"",""url"":""ko/models/ref/python/launch-library/launchagent""},{""title"":""Sweep"",""url"":""ko/models/ref/python/public-api/sweep""},{""title"":""sweep"",""url"":""ko/models/ref/python/sweep""},{""title"":""Resume a run"",""url"":""ko/models/runs/resuming""},{""title"":""Sweep"",""url"":""models/ref/python/public-api/Sweep""},{""title"":""Overview"",""url"":""models/runs""},{""title"":""Resume a run"",""url"":""models/runs/resuming""},{""title"":""Support"",""url"":""models/support""},{""title"":""Sweeps troubleshooting"",""url"":""models/sweeps/troubleshoot-sweeps""},{""title"":""Run"",""url"":""ja/models/ref/python/public-api/run""},{""title"":""run"",""url"":""ja/models/ref/python/public-api/runs""},{""title"":""Runs"",""url"":""ko/models/ref/python/public-api/runs""},{""title"":""Manage a W&B Sweep with the CLI"",""url"":""models/sweeps/pause-resume-and-cancel-sweeps""},{""title"":""Start or stop a sweep agent"",""url"":""models/sweeps/start-sweep-agents""}]"
2025-10-26T03:27:51.676Z,registry service account,"I found information about registry service accounts. **Registry admins can designate a service account as either a Registry Admin or Member** in a registry. Previously, service accounts always had Registry Admin role by default.

For general service account information: Service accounts are non-human identities for automation (CI/CD, scheduled jobs, etc.). They can be **organization-scoped** (access all teams) or **team-scoped** (limited to specific team). You can create and manage service accounts from your team or organization settings under the **Service Accounts** tab.

Want to know more? These pages may help:
```suggestions
(Use service accounts to automate workflows)[/platform/hosting/iam/service-accounts]
(Configure registry access)[/models/core/registry/configure_registry]
(Registry overview)[/models/registry]
```","[{""title"":""Create a Slack automation"",""url"":""ko/models/core/automations/create-automations/slack""},{""title"":""Configure registry access"",""url"":""ko/models/core/registry/configure_registry""},{""title"":""Registry"",""url"":""models/ref/python/public-api/Registry""},{""title"":""Registry overview"",""url"":""models/registry""},{""title"":""Find registry items"",""url"":""models/registry/search_registry""},{""title"":""Support"",""url"":""models/support""},{""title"":""Team settings"",""url"":""platform/app/settings-page/teams""},{""title"":""Manage users, groups, and roles with SCIM"",""url"":""platform/hosting/iam/scim""},{""title"":""Use service accounts to automate workflows"",""url"":""platform/hosting/iam/service-accounts""},{""title"":""Supported W&B Server releases"",""url"":""release-notes/server-releases""}]"
2025-10-25T08:50:11.453Z,Can I get the logs of run simultenously?,"Yes! You can get logs from runs simultaneously. W&B supports multiple approaches:

1. **Multiple runs in one process**: Use `reinit=""create_new""` to create and manage concurrent runs. This lets you keep a primary run active while creating secondary runs.

2. **Parallel/multi-threaded logging**: Use `ThreadPoolExecutor` to trace parallel function calls while maintaining proper nesting under the same parent operation.

3. **Access logs programmatically**: Use the W&B API to retrieve logs from multiple runs:
```python
api = wandb.Api()
run = api.run(""username/project/run_id"")
history = run.scan_history(keys=[""Loss""])
```

Want to learn more?
```suggestions
(Multiple runs per process)[/models/runs/multiple-runs-per-process]
(Trace parallel function calls)[/weave/guides/tracking/tracing]
(Console logs)[/models/app/console-logs]
```","[{""title"":""run"",""url"":""ja/models/ref/python/run""},{""title"":""Run"",""url"":""ko/models/ref/python/run""},{""title"":""Run"",""url"":""models/ref/python/experiments/run""},{""title"":""Create and manage multiple runs in a single process"",""url"":""models/runs/multiple-runs-per-process""},{""title"":""Resume a run"",""url"":""models/runs/resuming""},{""title"":""Support"",""url"":""models/support""},{""title"":""Log tables"",""url"":""models/tables/log_tables""},{""title"":""Does Launch support parallelization?  How can I limit the resources consumed by a job?"",""url"":""platform/launch/launch-faq/launch_support_parallelization_limit_resources_consumed_job""},{""title"":""EvaluationLogger"",""url"":""weave/guides/evaluation/evaluation_logger""},{""title"":""Tracing Quickstart"",""url"":""weave/guides/tracking/tracing""},{""title"":""Console logs"",""url"":""models/app/console-logs""},{""title"":""Custom charts overview"",""url"":""models/app/features/custom-charts""},{""title"":""Point aggregation"",""url"":""models/app/features/panels/line-plot/sampling""},{""title"":""run"",""url"":""models/ref/query-panel/run""},{""title"":""Overview"",""url"":""models/runs""},{""title"":""Overview"",""url"":""models/track/log""},{""title"":""Log models"",""url"":""models/track/log/log-models""},{""title"":""Log summary metrics"",""url"":""models/track/log/log-summary""}]"
2025-10-24T23:47:46.941Z,log artifact,"To log an artifact in W&B, use `run.log_artifact()`. First create an artifact with `wandb.Artifact()`, add files to it, then log it:

```python
import wandb

run = wandb.init(project=""my-project"")
artifact = wandb.Artifact(name=""my-artifact"", type=""dataset"")
artifact.add_file(""path/to/file.txt"")
run.log_artifact(artifact)
```

You can also pass a path directly to `log_artifact()`:

```python
run.log_artifact(
    artifact_or_path=""/local/directory"",
    name=""my-artifact"",
    type=""dataset""
)
```

By default, the `""latest""` alias is added. You can specify custom aliases and tags as optional parameters.

Want to know more? These pages may help:
```suggestions
(Tutorial: Create, track, and use a dataset artifact)[/models/artifacts/artifacts-walkthrough]
(Create an artifact alias)[/models/artifacts/create-a-custom-alias]
(Run API reference)[/models/ref/python/run]
```","[{""title"":""run"",""url"":""ja/models/ref/python/run""},{""title"":""Tutorial: Create, track, and use a dataset artifact"",""url"":""ko/models/artifacts/artifacts-walkthrough""},{""title"":""Run"",""url"":""ko/models/ref/python/public-api/run""},{""title"":""Run"",""url"":""ko/models/ref/python/run""},{""title"":""Create an artifact alias"",""url"":""models/artifacts/create-a-custom-alias""},{""title"":""Artifact data privacy and compliance"",""url"":""models/artifacts/data-privacy-and-compliance""},{""title"":""Artifact"",""url"":""models/ref/python/experiments/artifact""},{""title"":""run"",""url"":""models/ref/query-panel/run""},{""title"":""Reports"",""url"":""models/ref/wandb_workspaces/reports""},{""title"":""Support"",""url"":""models/support""}]"
2025-10-24T23:47:46.941Z,how does it associate with an epoch?,"When you log an artifact, it's **not automatically associated with a specific epoch**. However, you can associate artifacts with epochs by:

1. **Logging metrics alongside the artifact**: Use `run.log()` to log the epoch number when you save the artifact:

```python
run.log_artifact(artifact)
run.log({""epoch"": epoch_number})
```

2. **Using `history_step` property**: Artifacts track the nearest step at which history metrics were logged. You can query this later:

```python
run = artifact.logged_by()
if run and artifact.history_step is not None:
    history = run.sample_history(
        min_step=artifact.history_step,
        max_step=artifact.history_step + 1
    )
```

3. **Adding epoch to artifact metadata**: Include epoch information in the artifact's metadata:

```python
artifact = wandb.Artifact(""model"", type=""model"", metadata={""epoch"": epoch})
```

The artifact itself is versioned automatically (v0, v1, etc.) each time you log it, but the epoch association requires explicit logging.

Want to know more? These pages may help:
```suggestions
(Artifact reference)[/models/ref/python/experiments/artifact]
(Log artifacts)[/models/artifacts]
(Track experiments)[/models/track/create-an-experiment]
```","[{""title"":""Link an artifact version to a registry"",""url"":""ko/models/core/registry/link_version""},{""title"":""Run"",""url"":""ko/models/ref/python/public-api/run""},{""title"":""Create an artifact alias"",""url"":""models/artifacts/create-a-custom-alias""},{""title"":""Artifact data privacy and compliance"",""url"":""models/artifacts/data-privacy-and-compliance""},{""title"":""Keras"",""url"":""models/integrations/keras""},{""title"":""Kubeflow Pipelines (kfp)"",""url"":""models/integrations/kubeflow-pipelines-kfp""},{""title"":""Artifact"",""url"":""models/ref/python/experiments/artifact""},{""title"":""Link an artifact version to a registry"",""url"":""models/registry/link_version""},{""title"":""Support"",""url"":""models/support""},{""title"":""Track user activity with audit logs"",""url"":""platform/hosting/monitoring-usage/audit-logging""},{""title"":""Artifacts overview"",""url"":""models/artifacts""},{""title"":""Add wandb to any library"",""url"":""models/integrations/add-wandb-to-any-library""},{""title"":""Experiments overview"",""url"":""models/ref/python/experiments""},{""title"":""Tutorial: Use W&B for model management"",""url"":""models/registry/model_registry/walkthrough""},{""title"":""Visualize and analyze tables"",""url"":""models/tables/visualize-tables""},{""title"":""Create an experiment"",""url"":""models/track/create-an-experiment""},{""title"":""3D brain tumor segmentation with MONAI"",""url"":""models/tutorials/monai_3d_segmentation""},{""title"":""Visualize predictions with tables"",""url"":""models/tutorials/tables""}]"
2025-10-24T21:37:15.595Z,console logs,"W&B captures console logs from your experiments and displays them in the **Logs** tab. Access them by navigating to your project, selecting a run, and clicking the **Logs** tab. You can search, filter by custom labels, download, and copy logs. Only 10,000 lines are shown due to storage limits.

Want to know more? These pages may help:
```suggestions
(Console logs)[/models/app/console-logs]
(Track user activity with audit logs)[/platform/hosting/monitoring-usage/audit-logging]
(View logged runs)[/models/runs]
```","[{""title"":""Configure SSO with OIDC"",""url"":""ko/platform/hosting/iam/sso""},{""title"":""Console logs"",""url"":""models/app/console-logs""},{""title"":""Pytorch torchtune"",""url"":""models/integrations/torchtune""},{""title"":""Overview"",""url"":""models/runs""},{""title"":""Bring your own bucket (BYOB)"",""url"":""platform/hosting/data-security/secure-storage-connector""},{""title"":""Configure SSO with OIDC"",""url"":""platform/hosting/iam/sso""},{""title"":""Track user activity with audit logs"",""url"":""platform/hosting/monitoring-usage/audit-logging""},{""title"":""Run W&B Server on Kubernetes"",""url"":""platform/hosting/operator""},{""title"":""Supported W&B Server releases"",""url"":""release-notes/server-releases""},{""title"":""Archived W&B Server releases"",""url"":""release-notes/server-releases-archived""}]"
